token_id,count,is_dominant
3457,145,False
691,145,False
2433,145,False
1916,144,False
7163,144,False
4401,144,False
294,144,False
1577,144,False
6367,144,False
2105,144,False
3417,144,False
5252,143,False
3386,143,False
2688,143,False
1633,143,False
1605,143,False
7557,143,False
3182,143,False
7583,143,False
7851,142,False
1470,142,False
6276,141,False
4841,141,False
4054,141,False
3110,141,False
1859,141,False
5141,141,False
150,141,False
1758,141,False
6797,141,False
1925,141,False
4504,140,False
2932,140,False
5506,140,False
1076,140,False
5096,140,False
963,140,False
4170,140,False
21,139,False
6817,139,False
3919,139,False
2954,139,False
6746,139,False
1030,139,False
496,139,False
925,139,False
421,139,False
3879,139,False
6442,139,False
5238,139,False
7551,139,False
4479,139,False
218,138,False
190,138,False
367,138,False
2541,138,False
3903,138,False
5583,138,False
1828,137,False
2420,137,False
5657,137,False
6738,137,False
5979,137,False
3905,137,False
7813,137,False
1081,137,False
5250,137,False
7881,136,False
7952,136,False
1275,136,False
7405,136,False
2053,136,False
2792,136,False
2627,136,False
4924,136,False
4060,136,False
1215,136,False
5142,136,False
6231,136,False
7140,136,False
5229,136,False
4434,135,False
5781,135,False
4288,135,False
1881,135,False
6237,135,False
3281,135,False
692,135,False
1067,134,False
3396,134,False
2887,134,False
4101,134,False
7839,134,False
4912,134,False
4280,134,False
5525,134,False
3629,134,False
1471,133,False
3750,133,False
643,133,False
2658,133,False
4585,133,False
4249,133,False
1990,132,False
5712,132,False
1635,132,False
7003,132,False
6897,132,False
6021,132,False
1611,131,False
5021,131,False
5871,131,False
7958,131,False
6803,131,False
1019,131,False
1301,131,False
2047,131,False
3839,131,False
1757,131,False
3810,131,False
2959,131,False
5976,130,False
6071,130,False
2424,130,False
7020,130,False
2450,130,False
5752,130,False
6799,130,False
492,130,False
6288,130,False
6716,130,False
6369,130,False
6346,130,False
5879,129,False
3613,129,False
4709,129,False
818,129,False
616,129,False
4783,129,False
5352,128,False
5853,128,False
4046,128,False
5838,128,False
1560,128,False
3508,128,False
1765,128,False
278,127,False
7671,127,False
6616,127,False
5678,127,False
6907,127,False
6141,127,False
746,126,False
1718,126,False
974,126,False
2458,126,False
1882,126,False
277,126,False
448,125,False
3248,125,False
2120,125,False
3928,125,False
2937,125,False
1912,125,False
2204,124,False
2697,124,False
411,124,False
3181,124,False
4309,124,False
6948,124,False
5410,124,False
3218,123,False
1764,123,False
1155,123,False
2170,123,False
52,123,False
1294,123,False
217,123,False
1901,123,False
4201,123,False
5592,123,False
5037,123,False
6320,122,False
1504,122,False
6463,122,False
7180,122,False
2462,122,False
6398,122,False
7659,122,False
8093,122,False
1287,121,False
5254,121,False
743,121,False
6770,121,False
7075,121,False
2040,120,False
3483,120,False
2788,120,False
6240,120,False
1791,120,False
5167,120,False
4213,120,False
1222,120,False
2259,120,False
867,120,False
1282,119,False
3036,119,False
7706,119,False
5431,119,False
750,119,False
7717,119,False
5935,119,False
1946,119,False
6843,119,False
1177,119,False
1372,119,False
1343,119,False
2643,118,False
779,118,False
4982,118,False
4093,118,False
3809,118,False
2383,118,False
7932,118,False
4061,118,False
2641,117,False
5267,117,False
3339,117,False
5672,117,False
4876,117,False
2745,117,False
1406,116,False
5031,116,False
4379,116,False
1733,116,False
4731,116,False
7018,116,False
7699,116,False
1584,115,False
1383,115,False
3275,115,False
6582,115,False
6330,115,False
1165,115,False
7897,115,False
6371,115,False
5185,115,False
1552,114,False
3770,114,False
6936,114,False
7927,114,False
6353,114,False
2042,114,False
1837,114,False
5601,114,False
3504,114,False
5426,114,False
1386,114,False
5440,114,False
5940,114,False
7259,114,False
7299,114,False
3991,114,False
7655,113,False
3388,113,False
880,113,False
903,113,False
1693,113,False
128,113,False
1687,112,False
7742,112,False
4017,112,False
6643,112,False
4067,112,False
2185,112,False
1049,112,False
1548,112,False
6721,112,False
5268,111,False
7388,111,False
155,111,False
6171,111,False
438,111,False
6053,111,False
1303,111,False
1616,111,False
1162,111,False
7118,111,False
5604,110,False
3694,110,False
5124,110,False
4688,110,False
3106,110,False
5669,110,False
6062,110,False
4195,110,False
7258,110,False
2271,110,False
5369,110,False
3091,110,False
2099,109,False
2202,109,False
2624,109,False
7494,109,False
992,109,False
960,109,False
6573,109,False
2199,109,False
1649,109,False
7253,109,False
598,109,False
